link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
188,38,11061,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0382 19.3763, 24.9202 19.4999)"
189,38,11066,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0382 19.3763, 25.0028 19.572)"
190,38,12314,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0382 19.3763, 24.9195 19.201)"
191,39,3493,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.9922 19.9815, 24.9164 20.0579)"
192,39,3497,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.9922 19.9815, 24.927 20.0355)"
193,39,10626,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.9922 19.9815, 24.9581 19.9249)"
194,39,10629,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.9922 19.9815, 24.8804 19.9964)"
195,39,10631,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.9922 19.9815, 24.8909 20.0039)"
196,40,10624,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.2402 19.6901, 25.3054 19.6341)"
197,40,12499,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.2402 19.6901, 25.1755 19.7304)"
198,40,12500,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.2402 19.6901, 25.1855 19.7404)"
199,40,12501,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.2402 19.6901, 25.1849 19.7217)"
200,40,12511,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.2402 19.6901, 25.2625 19.672)"
201,41,11059,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.8549 19.6739, 24.8375 19.4732)"
202,41,11060,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.8549 19.6739, 24.9115 19.513)"
203,41,11061,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.8549 19.6739, 24.9202 19.4999)"
204,41,11066,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.8549 19.6739, 25.0028 19.572)"
205,41,11294,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.8549 19.6739, 24.7797 19.444)"
206,42,10242,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.7776 20.3667, 25.8292 20.4115)"
207,42,10243,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.7776 20.3667, 25.8193 20.4046)"
208,42,10250,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.7776 20.3667, 25.7708 20.2729)"
209,42,10251,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.7776 20.3667, 25.8193 20.2611)"
210,42,11203,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.7776 20.3667, 25.7609 20.4836)"
211,43,10235,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.9603 20.1393, 25.9262 20.2549)"
212,43,10237,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.9603 20.1393, 25.8988 20.2456)"
213,43,10238,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.9603 20.1393, 26.0069 20.0306)"
214,43,10245,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.9603 20.1393, 26.0461 20.2002)"
215,43,10246,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.9603 20.1393, 26.0374 20.1878)"
216,44,10872,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.2586 20.2599, 23.1089 20.5128)"
217,44,10874,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.2586 20.2599, 22.9777 20.2928)"
218,44,10875,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.2586 20.2599, 23.1722 20.5531)"
219,44,10876,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.2586 20.2599, 23.176 20.5413)"
220,44,12143,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.2586 20.2599, 22.9597 20.3027)"
221,45,12457,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4262 19.4651, 24.3249 19.5279)"
222,45,12458,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4262 19.4651, 24.415 19.5751)"
223,45,12466,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4262 19.4651, 24.341 19.5092)"
224,45,12469,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4262 19.4651, 24.3976 19.5931)"
225,45,12483,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4262 19.4651, 24.4467 19.6372)"
226,46,3512,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.9086 20.0498, 24.2199 19.8665)"
227,46,3513,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.9086 20.0498, 24.1329 19.7696)"
228,46,3514,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.9086 20.0498, 24.2242 19.8622)"
229,46,3515,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.9086 20.0498, 24.1372 19.7659)"
230,46,10292,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.9086 20.0498, 24.2404 20.1362)"
231,47,12460,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.1254 20.6389, 24.1956 20.6116)"
232,47,12461,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.1254 20.6389, 24.1366 20.6638)"
233,47,12463,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.1254 20.6389, 24.1453 20.6724)"
234,47,12481,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.1254 20.6389, 24.2025 20.6196)"
235,47,12491,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.1254 20.6389, 24.0813 20.7122)"
236,48,11036,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6915 20.1424, 24.6194 20.3096)"
237,48,12368,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6915 20.1424, 24.7623 20.1213)"
238,48,12371,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6915 20.1424, 24.5952 20.2505)"
239,48,12372,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6915 20.1424, 24.5809 20.263)"
240,48,12385,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6915 20.1424, 24.5896 20.2735)"
241,49,12367,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4311 20.358, 24.5722 20.2884)"
242,49,12377,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4311 20.358, 24.5169 20.3214)"
243,49,12459,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4311 20.358, 24.4001 20.4283)"
244,49,12464,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4311 20.358, 24.456 20.3767)"
245,49,12465,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.4311 20.358, 24.4634 20.3866)"
246,50,3376,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.3845 20.0623, 24.4547 20.1244)"
247,50,3377,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.3845 20.0623, 24.4659 20.1368)"
248,50,3499,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.3845 20.0623, 24.4007 19.8895)"
249,50,10290,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.3845 20.0623, 24.3348 19.9877)"
250,50,10291,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.3845 20.0623, 24.3845 20.0449)"
251,51,3860,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6269 20.6358, 24.4367 20.7924)"
252,51,3861,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6269 20.6358, 24.4535 20.8266)"
253,51,10615,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6269 20.6358, 24.4777 20.8961)"
254,51,11034,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6269 20.6358, 24.7337 20.8129)"
255,51,11045,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (24.6269 20.6358, 24.8332 20.5494)"
256,52,3492,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0991 20.4177, 25.1047 20.2226)"
257,52,3494,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0991 20.4177, 24.9835 20.1163)"
258,52,3495,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0991 20.4177, 25.1706 20.2493)"
259,52,3496,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0991 20.4177, 25.1196 20.2052)"
260,52,11045,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (25.0991 20.4177, 24.8332 20.5494)"
261,53,7575,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.1815 16.782, 26.1815 16.9051)"
262,53,7576,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.1815 16.782, 26.1909 16.8933)"
263,53,8056,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.1815 16.782, 26.1747 16.8989)"
264,53,8060,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.1815 16.782, 26.1834 16.8311)"
265,53,8062,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.1815 16.782, 26.1287 16.7882)"
266,54,9542,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.335 16.5919, 26.3804 16.613)"
267,54,9550,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.335 16.5919, 26.3854 16.6373)"
268,54,9551,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.335 16.5919, 26.33 16.7056)"
269,54,9563,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.335 16.5919, 26.3903 16.646)"
270,54,9564,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.335 16.5919, 26.417 16.6118)"
271,55,8041,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7209 16.5857, 26.7818 16.4807)"
272,55,8042,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7209 16.5857, 26.7259 16.6279)"
273,55,8046,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7209 16.5857, 26.7482 16.718)"
274,55,8047,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7209 16.5857, 26.7346 16.7261)"
275,55,11095,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7209 16.5857, 26.7899 16.4384)"
276,56,6476,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.632 16.8641, 26.5519 17.0846)"
277,56,8047,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.632 16.8641, 26.7346 16.7261)"
278,56,8048,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.632 16.8641, 26.7787 16.7833)"
279,56,8053,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.632 16.8641, 26.5606 17.0157)"
280,56,8054,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.632 16.8641, 26.6407 17.0244)"
281,57,8043,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.9657 16.9293, 26.8309 16.9032)"
282,57,8045,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.9657 16.9293, 26.8222 16.9063)"
283,57,8049,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.9657 16.9293, 26.8868 17.0449)"
284,57,8245,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.9657 16.9293, 26.8595 16.9815)"
285,57,8248,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.9657 16.9293, 27.0278 16.9827)"
286,58,7572,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.3218 16.8578, 27.4081 16.7951)"
287,58,8761,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.3218 16.8578, 27.4268 16.8373)"
288,58,8762,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.3218 16.8578, 27.3945 16.8255)"
289,58,9561,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.3218 16.8578, 27.3653 16.8392)"
290,58,9562,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.3218 16.8578, 27.2975 16.8684)"
291,59,8044,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.1422 16.5372, 26.9875 16.5192)"
292,59,8244,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.1422 16.5372, 27.2683 16.4875)"
293,59,9825,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.1422 16.5372, 27.2484 16.4459)"
294,59,9827,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.1422 16.5372, 27.2553 16.4571)"
295,59,11080,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.1422 16.5372, 27.1043 16.4533)"
296,60,9604,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.6107 16.4453, 27.7325 16.5428)"
297,60,9813,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.6107 16.4453, 27.7051 16.5049)"
298,60,9819,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.6107 16.4453, 27.707 16.4906)"
299,60,9820,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.6107 16.4453, 27.5653 16.4583)"
300,60,10137,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.6107 16.4453, 27.7238 16.4919)"
301,61,1061,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.8897 16.8224, 28.0096 16.9442)"
302,61,9781,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.8897 16.8224, 27.8474 16.8199)"
303,61,9786,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.8897 16.8224, 27.8903 16.9305)"
304,61,9871,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.8897 16.8224, 27.8381 16.7976)"
305,61,9872,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.8897 16.8224, 27.8108 16.7292)"
306,62,3645,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.7667 16.695, 27.5945 16.7404)"
307,62,3646,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.7667 16.695, 27.6648 16.7106)"
308,62,9604,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.7667 16.695, 27.7325 16.5428)"
309,62,9870,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.7667 16.695, 27.7816 16.664)"
310,62,9872,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.7667 16.695, 27.8108 16.7292)"
311,63,9041,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1743 16.6466, 28.1494 16.6627)"
312,63,9043,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1743 16.6466, 28.2302 16.823)"
313,63,9045,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1743 16.6466, 28.1904 16.746)"
314,63,9046,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1743 16.6466, 28.2246 16.8137)"
315,63,9879,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1743 16.6466, 28.0612 16.5409)"
316,64,3586,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.2631 16.9206, 28.4228 16.9051)"
317,64,9043,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.2631 16.9206, 28.2302 16.823)"
318,64,9044,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.2631 16.9206, 28.3097 16.9815)"
319,64,9046,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.2631 16.9206, 28.2246 16.8137)"
320,64,9047,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.2631 16.9206, 28.3706 16.9411)"
321,65,9873,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7739 16.6602, 28.823 16.6)"
322,65,9876,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7739 16.6602, 28.7534 16.6739)"
323,65,9971,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7739 16.6602, 28.7285 16.6783)"
324,65,9982,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7739 16.6602, 28.7205 16.6341)"
325,65,9990,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7739 16.6602, 28.7491 16.659)"
326,66,9360,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7043 16.4254, 28.5272 16.2887)"
327,66,9873,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7043 16.4254, 28.823 16.6)"
328,66,9974,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7043 16.4254, 28.667 16.6441)"
329,66,9977,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7043 16.4254, 28.6751 16.6248)"
330,66,9981,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.7043 16.4254, 28.6894 16.6497)"
331,67,8743,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0475 16.3284, 27.8885 16.1656)"
332,67,9359,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0475 16.3284, 28.2271 16.4664)"
333,67,9647,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0475 16.3284, 28.2656 16.4291)"
334,67,9879,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0475 16.3284, 28.0612 16.5409)"
335,67,10059,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0475 16.3284, 28.0314 16.5105)"
336,68,7553,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.5204 16.1986, 28.4651 15.9761)"
337,68,8745,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.5204 16.1986, 28.5558 16.1364)"
338,68,8747,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.5204 16.1986, 28.4856 16.0103)"
339,68,9360,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.5204 16.1986, 28.5272 16.2887)"
340,68,9361,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.5204 16.1986, 28.4303 16.3384)"
341,69,8259,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7302 15.6424, 26.5786 15.9078)"
342,69,8284,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7302 15.6424, 26.7513 15.4424)"
343,69,9317,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7302 15.6424, 26.4817 15.4697)"
344,69,9318,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7302 15.6424, 26.4823 15.4803)"
345,69,9319,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7302 15.6424, 26.491 15.4772)"
346,70,8160,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.852 15.9972, 27.0049 15.9009)"
347,70,8240,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.852 15.9972, 26.8949 15.9096)"
348,70,8260,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.852 15.9972, 26.8315 15.9544)"
349,70,8261,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.852 15.9972, 26.7489 15.9805)"
350,70,8263,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.852 15.9972, 26.7445 15.9575)"
351,71,8255,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.5612 15.9829, 26.6749 16.0041)"
352,71,8256,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.5612 15.9829, 26.5935 16.0022)"
353,71,8257,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.5612 15.9829, 26.5972 16.0277)"
354,71,8259,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.5612 15.9829, 26.5786 15.9078)"
355,71,8264,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.5612 15.9829, 26.4879 16.0364)"
356,72,8254,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7103 16.2564, 26.7687 16.2365)"
357,72,8748,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7103 16.2564, 26.7594 16.2837)"
358,72,8749,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7103 16.2564, 26.7874 16.2918)"
359,72,8753,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7103 16.2564, 26.7445 16.2831)"
360,72,8759,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (26.7103 16.2564, 26.7445 16.2949)"
361,73,8146,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.0359 16.2023, 27.0794 16.1408)"
362,73,8147,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.0359 16.2023, 27.0819 16.152)"
363,73,8148,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.0359 16.2023, 26.9993 16.1725)"
364,73,8149,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.0359 16.2023, 27.0956 16.1364)"
365,73,8157,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.0359 16.2023, 26.9968 16.1607)"
366,74,8161,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.2018 15.822, 27.2112 15.8096)"
367,74,8162,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.2018 15.822, 27.223 15.8059)"
368,74,8165,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.2018 15.822, 27.1714 15.8226)"
369,74,8166,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.2018 15.822, 27.1788 15.8494)"
370,74,8223,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.2018 15.822, 27.2174 15.8382)"
371,75,8218,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.4212 16.0358, 27.3802 16.0762)"
372,75,8220,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.4212 16.0358, 27.3354 16.0904)"
373,75,8224,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.4212 16.0358, 27.497 16.0264)"
374,75,8226,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.4212 16.0358, 27.3752 16.0625)"
375,75,8227,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.4212 16.0358, 27.3317 16.0768)"
